,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,target
0,4.287047947654325,4.624222362002275,-1.6213794399638113,-3.2797998028087663,2.2277107231490083,2.1535284053141566,-2.125128460114689,-2.613197742855308,-1.0634567134831139,0.23904671479601242,-0.42422219801335814,-0.45970528852984144,-0.7246974258433915,0.09309559255436706,-0.5994702987144693,0.5423562953895321,-0.7842338374429575,-0.780981594783515,-0.12412785281257269,0.6066669113859544,0.14221516836926687,-0.780270716860903,0.3995156529043223,0.09282111488211543,0.06035675501489888,0.05290755661013863,0.48634606097127153,-0.5698053441700757,-0.12822640542127872,0.21003319571889262,0.1960165309681005,0.4566566762625969,0.5190145893520285,7.2
1,-1.1574876713518802,3.51011774165073,0.5795785381143332,0.3513335280667166,0.52541034683841,-0.7684580323454028,-1.3854815872341764,-0.2900194476847729,0.21361217125365564,2.6648692087995043,-2.428769257006923,1.5299807194056438,0.9717690477426068,0.6130835199465561,-0.014010163193694,0.374709895804225,0.05074065965055894,-0.28997177988010314,0.5628573375702779,-0.984177329763139,-0.8441876679366883,0.038359681333548515,0.13613083616446625,-0.6114389217960855,0.9298380719777886,-0.3781205785974568,-0.2501977325631595,0.4342715752616288,-0.12000781602226121,0.08178010172162499,-0.08669279483277516,0.46131111891928056,-0.1733086789011089,7.3
2,2.0064010008056172,-6.311250248294742,-0.8359823763702683,0.45721333205108783,-0.2726868675553802,-1.3697420226852328,-1.9334766202599716,0.018193886322711995,-0.22422176444906777,0.25874499959687036,1.9524353819941682,1.6733677118074257,-0.5485465222417932,0.7225887115129122,-1.2018573410717805,1.9705239703270756,0.7461401386084255,0.26793671717595474,1.1862030718483878,-0.23234958254803834,-0.29159724162366013,-0.4250665728643519,-0.5849975599402242,0.1783240576499889,-0.6991213394471382,0.49759087900652316,-0.028739473762590496,-0.4202818115888493,0.06738993047970548,-0.17537630382310815,-0.38982149161135776,0.06830481541160241,0.03992170185116689,7.44
3,4.528461983414594,-3.32933017773397,3.797247722793294,0.22992889249132165,-0.04177688940300291,1.5673865180533684,0.40811474112947954,1.5667931896776202,0.9393056333336635,2.6408020260435277,0.08336402034054632,-0.15922191952691145,0.36402131279721067,-1.2074686325164399,-1.0451854839167372,-1.9555553552336165,-0.7311548946353036,-0.9128219696395617,-0.3421024452100874,0.17050709733404007,-0.17443418927236498,-0.2223578077666959,-0.22438477017957467,0.6345559098281705,-0.21229182888057196,1.0392737367507225,0.10059724729320389,-0.28985967699885173,-0.36848249453864723,-0.7223309935340954,-0.10946860589128206,-0.2579331360714406,-0.007400747087189519,6.2
4,-1.5542088928774616,-4.243768719905271,-1.632589259194643,0.14942766864421497,1.340059354175332,1.2134163263310922,0.6016506451323425,0.6748779677617388,2.3710389888548544,1.17322318200198,-0.2580413577734148,-1.113639116795107,-0.6564403899616621,-0.713564583160474,-0.20194110302396576,-0.05950797936730608,-0.5842492822342316,-0.01177698758250896,0.4992000315705451,-0.06897463390211621,-0.3059549076789929,0.08452132014457127,0.006407867422622001,-0.695917432715152,-0.556561125419392,-0.398126161766481,0.4016011620844491,0.45679138919293344,-0.3583138935977972,0.38869905206915756,-0.1719401774117918,-0.11644018075919474,-0.053765923332335985,8.77
5,0.46762162595279777,-1.592442484933154,-1.8011054747740993,1.5315191562412773,-1.2608596223485093,-0.8356604793185858,-0.2813238884308502,-0.8352802198313327,-0.7499571336473109,0.690843239737458,-1.1160859471315474,-1.1538380385566214,0.009227025660457043,0.026521452983804015,0.7121733463610489,-1.4701837119219545,0.11512236215656965,-0.15271365146920196,0.14460172558723247,-0.3563499520276145,0.12891739951307377,-0.007125792357514371,-0.3928895875918174,0.3973083225087414,0.43154651242592357,0.4432582588062324,0.03866255380552519,-0.8047718735926125,-0.3446363796161797,-0.015722525907554557,0.2611109266466135,0.03665724748359214,-0.23902161684975826,6.82
6,-5.5485880849790945,0.03791998399272678,-0.27304876946028395,-0.3141378972124929,1.3966179705353174,0.41663920468717835,-2.046693551601147,1.6804650200967872,0.4850113618129014,0.636548048847185,1.0505000084716503,-0.8233336183306543,-0.6534200076053512,0.2723269445090984,-0.6063346334932691,-0.05635200396995589,0.7465290652663734,-0.531132049516787,0.5226960631022327,0.9761611486451884,0.7311987337492402,0.06114067386437376,0.5871293822760791,0.5303430763566243,0.38283119287985495,0.3178920075903636,0.0694731243512665,-0.48163551329786425,-0.5967759110272668,0.1170449819315167,-0.2573324334143271,0.47696472966099096,-0.23627730914881542,6.8
7,0.06709737089436339,3.989362107471194,-0.33000871242247054,3.650210231060155,3.028525460606344,-1.976911686992463,-1.3188881485908128,1.0858032908006672,1.741925638254906,-1.8688952585834355,1.5145554906919132,-0.8280052464763012,-0.8503389032688948,-0.5444185161692697,-0.3047868359776119,-0.3305801182028397,-0.5578297110319068,-0.15873558872067478,-0.750130021667509,0.8022949281146639,-0.6006995498353469,0.8741538978230443,0.9732962655167335,-0.2653251184475644,-0.8142615416717084,0.045599100259980374,-0.20762245406308236,0.2801020643808516,0.03859181081097257,-0.2360401909295325,-0.14254098340049523,0.21202300449484046,-0.00046234596226232827,7.1
8,0.5045524787725744,-1.3613801223639077,4.008780536936334,-2.3323142842204567,0.711844951806503,0.7811592820415534,2.6798849876615685,-0.44265506835555474,0.7298379217952641,-0.8052358347086364,-2.0598190431559975,0.5959108480467187,0.3233979536771312,-0.04725236342271005,-0.5493836087313162,1.8553765211337068,0.21854174709007576,0.08312974121618553,-0.2520698235662557,0.4853751206756154,1.0410346813889837,0.9111126041550268,1.0489605026751612,1.1630974412443522,-0.7348820629797354,-0.7875786242326525,-0.2264866789792306,0.3138551089217329,-0.22244698066568097,-0.7077943503949365,-0.3688512809673974,0.16687462086820626,0.15750432657728103,9.1
9,8.5679563568531,5.550921405846889,-2.5543721155114554,1.0126600027250214,4.412170392239408,0.22997253752249724,-0.31951432806448377,-2.199308230246021,0.12863839822583123,-0.2417267490012986,-0.1971480590396588,-0.21361909204586563,-0.26655926836314997,-0.6415816678943135,0.1449258716425133,1.8825325070297059,0.6167282474487045,0.33180498809224135,0.7847449538291129,1.024961175825622,-0.355471367230293,-0.06511603004972194,0.1793509983578312,-0.5243926376812352,-0.4197080861764121,0.8029426226685754,0.2575332576887631,0.21328362749647814,-0.31032585783518823,-0.06802361870360835,-0.33445687085903,-0.14486489851706563,-0.20228340297452324,6.5
